Date,Year,Month,Day,Mean Temp (°C),Min Temp (°C),Max Temp (°C),Total Precip (mm),Spd of Max Gust (km/h),Pressure
16/09/2022,2022,9,16,24.4,22.4,27.2,0.5,,
17/09/2022,2022,9,17,25.9,22.2,31.7,0,,
18/09/2022,2022,9,18,24.1,20.5,28.5,42.9,,
19/09/2022,2022,9,19,24.6,21.6,28.8,10.9,,
20/09/2022,2022,9,20,24.6,21.2,28.9,23.1,,
21/09/2022,2022,9,21,23.9,22,29,0,,
22/09/2022,2022,9,22,24.8,20.2,31.5,0.3,,
23/09/2022,2022,9,23,26,22.7,30.7,4.1,,
24/09/2022,2022,9,24,26,22.5,30.5,11.9,,
25/09/2022,2022,9,25,25.6,20.2,30.6,22.1,,
26/09/2022,2022,9,26,23.4,20.5,30.2,40.9,,
27/09/2022,2022,9,27,24.6,20.8,30,7.1,,
28/09/2022,2022,9,28,23.3,20,27.3,26.9,,
29/09/2022,2022,9,29,24.4,,28.5,0,,
30/09/2022,2022,9,30,23.4,20,28.2,37.1,,
01/10/2022,2022,10,1,24.6,21.5,30.1,4.1,,
02/10/2022,2022,10,2,23.8,,28.1,2,,
03/10/2022,2022,10,3,26.1,20.9,32.5,9.9,,
04/10/2022,2022,10,4,25.7,23,30.2,0,,
05/10/2022,2022,10,5,24.8,,31,0,,
06/10/2022,2022,10,6,22.7,21.5,25.7,22.1,,
07/10/2022,2022,10,7,24.8,21,31,17,,
08/10/2022,2022,10,8,26,21.9,31,4.1,,
09/10/2022,2022,10,9,25.4,21.4,29.5,0.3,,
10/10/2022,2022,10,10,25.7,22,30,0,,
11/10/2022,2022,10,11,26.5,19.9,32,,,
12/10/2022,2022,10,12,26.8,21.9,32.6,,,
13/10/2022,2022,10,13,23.7,,26,0,,
14/10/2022,2022,10,14,25.7,21.5,30.4,9.9,,
15/10/2022,2022,10,15,25.3,,31.5,18,,
16/10/2022,2022,10,16,26.4,21.5,31.7,0,,
17/10/2022,2022,10,17,28.1,22.7,33.2,,,
18/10/2022,2022,10,18,27.8,22.7,33.6,,,
19/10/2022,2022,10,19,27.7,22,34.2,,,
20/10/2022,2022,10,20,28,23.4,33.9,,,
21/10/2022,2022,10,21,26.8,22.9,32,,,
22/10/2022,2022,10,22,,,,,,
23/10/2022,2022,10,23,28.5,22.5,34.5,,,
24/10/2022,2022,10,24,28,21.9,34.7,,,
25/10/2022,2022,10,25,27.9,24,34,,,
26/10/2022,2022,10,26,27.1,23.1,32.9,,,
27/10/2022,2022,10,27,28.3,22.7,34.3,0,,
28/10/2022,2022,10,28,28.1,22.1,34.5,,,
29/10/2022,2022,10,29,28.3,20.1,35,,,
30/10/2022,2022,10,30,27.9,22,35,,,
31/10/2022,2022,10,31,27.4,21.5,34.2,,,
01/11/2022,2022,11,1,28.7,24,34.6,,,
02/11/2022,2022,11,2,28.4,20.9,36.1,,,
03/11/2022,2022,11,3,28.7,22.2,35,,,
04/11/2022,2022,11,4,28.1,22,36,,,
05/11/2022,2022,11,5,28.6,23,35,,,
06/11/2022,2022,11,6,28.3,22,35,,,
07/11/2022,2022,11,7,28.1,21.4,35.5,,,
08/11/2022,2022,11,8,29.2,24,36.1,,,
09/11/2022,2022,11,9,28.4,21.7,36.5,,,
10/11/2022,2022,11,10,28.6,22.4,36,,,
11/11/2022,2022,11,11,27.2,22.4,34.1,,,
12/11/2022,2022,11,12,28.5,22.4,35.5,,,
13/11/2022,2022,11,13,28.8,,35,,,
14/11/2022,2022,11,14,28.8,20.7,35.7,,,
15/11/2022,2022,11,15,28.2,22,34.6,,,
16/11/2022,2022,11,16,28.1,22.5,35,,,
17/11/2022,2022,11,17,27.8,20.9,35,,,
18/11/2022,2022,11,18,,,,,,
19/11/2022,2022,11,19,27.6,20.7,34.4,,,
20/11/2022,2022,11,20,28.3,23.5,35,,,
21/11/2022,2022,11,21,28.4,22.5,35.6,,,
22/11/2022,2022,11,22,28.1,20.5,35.3,,,
23/11/2022,2022,11,23,27.5,20.4,35.4,,,
24/11/2022,2022,11,24,27.9,18.5,35,,,
25/11/2022,2022,11,25,27.3,19.3,35.1,,,
26/11/2022,2022,11,26,27.8,19.6,35.4,,,
27/11/2022,2022,11,27,26.6,20.5,34.5,,,
28/11/2022,2022,11,28,27.3,20.6,35,,,
29/11/2022,2022,11,29,26.7,20,34.3,,,
30/11/2022,2022,11,30,27.1,21,34.5,,,
01/12/2022,2022,12,1,27.9,18.9,35.7,,,
02/12/2022,2022,12,2,28.7,22.6,35,,,
03/12/2022,2022,12,3,28.9,22.9,35.5,,,
04/12/2022,2022,12,4,29.4,22.5,36.6,,,
05/12/2022,2022,12,5,27.8,22.3,34.4,,,
06/12/2022,2022,12,6,28.6,21,35,,,
07/12/2022,2022,12,7,27.3,20,35.1,,,
08/12/2022,2022,12,8,28.5,21.5,35.5,,,
09/12/2022,2022,12,9,27.8,21.5,34.2,,,
10/12/2022,2022,12,10,28,22,35,,,
11/12/2022,2022,12,11,27.5,21.3,34.9,,,
12/12/2022,2022,12,12,27.4,22.4,35,,,
13/12/2022,2022,12,13,27.9,,35.2,,,
14/12/2022,2022,12,14,28.3,22,35.8,,,
15/12/2022,2022,12,15,27.1,18.9,35.5,,,
16/12/2022,2022,12,16,28.1,19.6,36,,,
17/12/2022,2022,12,17,27.2,21.3,34.2,,,
18/12/2022,2022,12,18,27,20,33.3,,,
19/12/2022,2022,12,19,26.7,20.2,34.1,,,
20/12/2022,2022,12,20,26.7,19.5,34,,,
21/12/2022,2022,12,21,26.4,20.4,33.4,,,
22/12/2022,2022,12,22,25.5,20,31.5,,,
23/12/2022,2022,12,23,25.2,19.4,32.2,,,
24/12/2022,2022,12,24,24.3,19.3,31,,,
25/12/2022,2022,12,25,25.1,18.9,32.5,,,
26/12/2022,2022,12,26,24.5,18.4,33.5,,,
27/12/2022,2022,12,27,26.5,19.9,34.4,,,
28/12/2022,2022,12,28,26.5,20,34.2,,,
29/12/2022,2022,12,29,26.1,19.5,33.6,,,
30/12/2022,2022,12,30,25.4,18.5,32.4,,,
31/12/2022,2022,12,31,24.6,18.2,32,,,
01/01/2023,2023,1,1,24.4,16.9,33,,,
02/01/2023,2023,1,2,24.9,18.5,32.6,,,
03/01/2023,2023,1,3,24.8,18.1,32.4,,,
04/01/2023,2023,1,4,25.8,20,33.3,,,
05/01/2023,2023,1,5,26.2,20.4,33.1,,,
06/01/2023,2023,1,6,26.8,20.5,34.4,,,
07/01/2023,2023,1,7,26.7,21.5,35.1,,,
08/01/2023,2023,1,8,28,21.6,35.5,,,
09/01/2023,2023,1,9,27.9,21.3,35.5,,,
10/01/2023,2023,1,10,26.6,20,34.4,,,
11/01/2023,2023,1,11,26.1,19,33.9,,,
12/01/2023,2023,1,12,26.1,19.6,33.5,,,
13/01/2023,2023,1,13,26.4,20.5,34.1,,,
14/01/2023,2023,1,14,26.3,16.6,34.6,,,
15/01/2023,2023,1,15,26.9,19.5,34,,,
16/01/2023,2023,1,16,27.2,21.4,34.1,,,
17/01/2023,2023,1,17,26.3,19.5,34,,,
18/01/2023,2023,1,18,26.9,20.5,35,,,
19/01/2023,2023,1,19,27.3,19.8,35.5,,,
20/01/2023,2023,1,20,27.6,20.4,36.1,,,
21/01/2023,2023,1,21,28.3,19.5,37,,,
22/01/2023,2023,1,22,28.7,21.6,36.1,,,
23/01/2023,2023,1,23,28.7,22.8,36,,,
24/01/2023,2023,1,24,29.5,23.5,36.6,,,
25/01/2023,2023,1,25,29.7,22.3,37.7,,,
26/01/2023,2023,1,26,28.8,21.2,38,,,
27/01/2023,2023,1,27,29.2,21.5,38,,,
28/01/2023,2023,1,28,29.3,23.5,36.8,,,
29/01/2023,2023,1,29,28.9,24,35.5,,,
30/01/2023,2023,1,30,29,22.6,36.4,,,
31/01/2023,2023,1,31,28.1,21.5,36.4,,,
01/02/2023,2023,2,1,30.1,21.3,38.5,,,
02/02/2023,2023,2,2,29.7,23.4,36.5,,,
03/02/2023,2023,2,3,30.6,24,37.5,,,
04/02/2023,2023,2,4,30.6,23,38,,,
05/02/2023,2023,2,5,30.3,23.5,38,,,
06/02/2023,2023,2,6,30.3,23.6,38,,,
07/02/2023,2023,2,7,29.9,24.8,36.5,,,
08/02/2023,2023,2,8,29.4,22.9,37.5,,,
09/02/2023,2023,2,9,29.3,22.5,36.8,,,
10/02/2023,2023,2,10,29.4,22.4,37,,,
11/02/2023,2023,2,11,30.1,22.9,37.6,,,
12/02/2023,2023,2,12,29.9,23.7,37.5,,,
13/02/2023,2023,2,13,29.6,22.4,37.1,,,
14/02/2023,2023,2,14,28.9,22,36.5,,,
15/02/2023,2023,2,15,27.6,21.2,34.5,,,
16/02/2023,2023,2,16,26.2,20.4,33.5,,,
17/02/2023,2023,2,17,25.8,21,32,,,
18/02/2023,2023,2,18,26.9,21.3,34.6,,,
19/02/2023,2023,2,19,28.9,22.3,35.5,,,
20/02/2023,2023,2,20,28.7,21.6,35.7,,,
21/02/2023,2023,2,21,,,,,,
22/02/2023,2023,2,22,29.6,22.6,37.9,,,
23/02/2023,2023,2,23,30.8,22.1,39,,,
24/02/2023,2023,2,24,,,,,,
25/02/2023,2023,2,25,,,,,,
26/02/2023,2023,2,26,,,,,,
27/02/2023,2023,2,27,33.5,,37.5,,,
28/02/2023,2023,2,28,29.8,23,37.5,,,
01/03/2023,2023,3,1,31.2,24.9,38.8,,,
02/03/2023,2023,3,2,30.3,23.8,40.2,,,
03/03/2023,2023,3,3,32.6,24.4,39.4,,,
04/03/2023,2023,3,4,30.8,23.6,39.5,,,
05/03/2023,2023,3,5,31.6,23.9,39.1,0,,
06/03/2023,2023,3,6,30.9,25.1,39.9,,,
07/03/2023,2023,3,7,30,24.4,38,,,
08/03/2023,2023,3,8,30.2,24,37.9,,,
09/03/2023,2023,3,9,28,,36.5,0,,
10/03/2023,2023,3,10,28.3,22.4,37,18,,
11/03/2023,2023,3,11,29.9,24.3,36.6,0,,
12/03/2023,2023,3,12,29.9,24.6,37.3,,,
13/03/2023,2023,3,13,27.7,23.6,38,,,
14/03/2023,2023,3,14,29.8,22.7,37.5,,,
15/03/2023,2023,3,15,29.8,23.3,38,,,
16/03/2023,2023,3,16,29.5,,38.5,,,
17/03/2023,2023,3,17,30.8,23.5,39.1,,,
18/03/2023,2023,3,18,28.9,,36.6,,,
19/03/2023,2023,3,19,27.3,19.4,34.8,15,,
20/03/2023,2023,3,20,29.1,22.6,36.5,0,,
21/03/2023,2023,3,21,,,,,,
22/03/2023,2023,3,22,27.3,22.5,36,0,,
23/03/2023,2023,3,23,27.8,23.4,35.9,3,,
24/03/2023,2023,3,24,29.6,22,37.2,0,,
25/03/2023,2023,3,25,29.1,24.2,36.5,,,
26/03/2023,2023,3,26,28.4,23.9,36.9,,,
27/03/2023,2023,3,27,27.7,22,34.5,,,
28/03/2023,2023,3,28,29.4,24.5,37.3,,,
29/03/2023,2023,3,29,31.2,25.5,37.5,,,
30/03/2023,2023,3,30,29.8,23.4,37,,,
31/03/2023,2023,3,31,30.2,24.3,36.6,,,
01/04/2023,2023,4,1,30.4,25,37.2,,,
02/04/2023,2023,4,2,30.1,24.1,36.5,,,
03/04/2023,2023,4,3,31.1,25.3,38,,,
04/04/2023,2023,4,4,31.1,25.5,37.6,,,
05/04/2023,2023,4,5,31.1,24.5,38,,,
06/04/2023,2023,4,6,29.6,24.8,37.5,,,
07/04/2023,2023,4,7,30.7,25,38.4,,,
08/04/2023,2023,4,8,28.9,24.4,34.1,,,
09/04/2023,2023,4,9,30.5,24,38.4,,,
10/04/2023,2023,4,10,28.6,24.4,36.3,,,
11/04/2023,2023,4,11,,,,,,
12/04/2023,2023,4,12,31.4,,38.2,,,
13/04/2023,2023,4,13,28.3,25,38,,,
14/04/2023,2023,4,14,30,22.7,38.8,,,
15/04/2023,2023,4,15,29.8,25.4,35.2,,,
16/04/2023,2023,4,16,28.7,23.6,37,,,
17/04/2023,2023,4,17,28.3,23.1,35,0.5,,
18/04/2023,2023,4,18,30.6,24.4,38.3,0,,
19/04/2023,2023,4,19,26.7,20.1,32.5,16,,
20/04/2023,2023,4,20,29.7,24.4,35.4,0,,
21/04/2023,2023,4,21,30.3,26,36.5,,,
22/04/2023,2023,4,22,30.3,24.3,37.1,,,
23/04/2023,2023,4,23,28.5,,36.5,,,
24/04/2023,2023,4,24,27.8,21.4,34.5,17,,
25/04/2023,2023,4,25,30.2,21,37.5,0,,
26/04/2023,2023,4,26,28.3,24.2,37.5,2,,
27/04/2023,2023,4,27,26.3,22.5,31.5,20.1,,
28/04/2023,2023,4,28,28.1,22.4,35,0.8,,
29/04/2023,2023,4,29,23.9,,28.6,0,,
30/04/2023,2023,4,30,25.6,20.5,31.8,73.9,,
01/05/2023,2023,5,1,28.4,23.4,34.4,0,,
02/05/2023,2023,5,2,29.2,23.4,35.8,,,
03/05/2023,2023,5,3,27.7,20.8,34.2,4.1,,
04/05/2023,2023,5,4,29.3,23.5,35,0,,
05/05/2023,2023,5,5,27.8,23,33.5,,,
06/05/2023,2023,5,6,29.6,24.9,34.6,,,
07/05/2023,2023,5,7,27.3,23,35.7,,,
08/05/2023,2023,5,8,26.9,21.3,34,2,,
09/05/2023,2023,5,9,30.1,24.9,37.5,0,,
10/05/2023,2023,5,10,30.3,25,36.1,,,
11/05/2023,2023,5,11,30.2,25,36,,,
12/05/2023,2023,5,12,27.2,,32,0,,
13/05/2023,2023,5,13,29.6,25.2,35.5,9.9,,
14/05/2023,2023,5,14,29.9,24.1,36.9,0,,
15/05/2023,2023,5,15,26.8,22.4,31.9,2,,
16/05/2023,2023,5,16,,,,,,
17/05/2023,2023,5,17,29.5,24.4,37,,,
18/05/2023,2023,5,18,24.9,21.1,27.6,16,,
19/05/2023,2023,5,19,27.6,22.5,33.9,16,,
20/05/2023,2023,5,20,29,25.2,33.9,0,,
21/05/2023,2023,5,21,27.7,23.3,32,,,
22/05/2023,2023,5,22,28.6,24.4,33.2,,,
23/05/2023,2023,5,23,28.1,24,32.1,,,
24/05/2023,2023,5,24,24.8,,32.4,,,
25/05/2023,2023,5,25,26.2,22.3,33,,,
26/05/2023,2023,5,26,28.8,23.9,35.4,,,
27/05/2023,2023,5,27,27.7,22.4,32,,,
28/05/2023,2023,5,28,27.8,22.5,33.9,,,
29/05/2023,2023,5,29,27.9,23.9,32.6,,,
30/05/2023,2023,5,30,28.6,23.2,35.4,,,
31/05/2023,2023,5,31,29.2,23.8,35,,,
01/06/2023,2023,6,1,26.8,20.5,33,24.9,,
02/06/2023,2023,6,2,27.5,23.3,32.6,0,,
03/06/2023,2023,6,3,26.8,22,31.6,11.9,,
04/06/2023,2023,6,4,26.9,23.6,33,0,,
05/06/2023,2023,6,5,28.3,24.5,33.5,,,
06/06/2023,2023,6,6,25.4,20.6,39.5,5.1,,
07/06/2023,2023,6,7,26.2,21.3,32,3,,
08/06/2023,2023,6,8,26.9,23.6,32.5,0,,
09/06/2023,2023,6,9,27.6,23.4,32.7,,,
10/06/2023,2023,6,10,25.6,,30.5,,,
11/06/2023,2023,6,11,25.1,22.5,32.9,,,
12/06/2023,2023,6,12,26.6,22.5,32.1,,,
13/06/2023,2023,6,13,28.2,22,35,,,
14/06/2023,2023,6,14,25.3,22.5,30.4,4.1,,
15/06/2023,2023,6,15,26.1,23.5,30,15,,
16/06/2023,2023,6,16,26.7,22.9,31.6,7.1,,
17/06/2023,2023,6,17,28.7,,35,0,,
18/06/2023,2023,6,18,28.6,24.6,34.7,,,
19/06/2023,2023,6,19,27.4,24.6,32.2,4.1,,
20/06/2023,2023,6,20,25.1,21.6,29.5,7.1,,
21/06/2023,2023,6,21,26.9,23.7,35.5,3,,
22/06/2023,2023,6,22,23.9,21,26.6,7.1,,
23/06/2023,2023,6,23,26.7,22.5,31.7,0,,
24/06/2023,2023,6,24,23.4,20.6,26.9,35.1,,
25/06/2023,2023,6,25,24.6,22.1,29.2,3,,
26/06/2023,2023,6,26,25.3,22.1,30.7,0.3,,
27/06/2023,2023,6,27,26.9,22.4,33.5,0,,
28/06/2023,2023,6,28,,,,,,
29/06/2023,2023,6,29,25.3,23,28.3,0,,
30/06/2023,2023,6,30,27.1,22.6,31.4,,,
01/07/2023,2023,7,1,25.2,20.2,31.4,17,,
02/07/2023,2023,7,2,,,,,,
03/07/2023,2023,7,3,26.7,20.9,30.6,5.1,,
04/07/2023,2023,7,4,23.3,,29.2,0,,
05/07/2023,2023,7,5,24.9,21.1,31.4,0.5,,
06/07/2023,2023,7,6,26.3,21.8,32.6,0,,
07/07/2023,2023,7,7,25.4,,36.5,,,
08/07/2023,2023,7,8,23.6,,27.2,,,
09/07/2023,2023,7,9,24.8,20.2,30.4,,,
10/07/2023,2023,7,10,25.5,22.2,31.1,,,
11/07/2023,2023,7,11,26.3,22.6,31.7,,,
12/07/2023,2023,7,12,,,,,,
13/07/2023,2023,7,13,26.1,23,30.3,0,,
14/07/2023,2023,7,14,26.1,22.9,32.1,,,
15/07/2023,2023,7,15,25.9,,30.9,,,
16/07/2023,2023,7,16,25.7,21.8,32,,,
17/07/2023,2023,7,17,26.6,21.6,30.9,6.1,,
18/07/2023,2023,7,18,27.2,23.9,32.1,0,,
19/07/2023,2023,7,19,24.2,20.3,30.4,37.1,,
20/07/2023,2023,7,20,26.4,23.2,31.7,0,,
21/07/2023,2023,7,21,26.6,23.4,31.9,,,
22/07/2023,2023,7,22,26.3,,31,,,
23/07/2023,2023,7,23,25.4,21.9,31,0.5,,
24/07/2023,2023,7,24,24.8,20.8,29,23.9,,
25/07/2023,2023,7,25,26.6,22.4,32.8,0,,
26/07/2023,2023,7,26,25.7,24.4,29.4,0,,
27/07/2023,2023,7,27,25.7,24,30.7,0,,
28/07/2023,2023,7,28,25.2,22.4,30.4,8.9,,
29/07/2023,2023,7,29,25.8,23.5,29.9,0,,
30/07/2023,2023,7,30,26.6,,33.1,0,,
31/07/2023,2023,7,31,25.8,22.2,29.4,58.9,,
01/08/2023,2023,8,1,24.2,22.5,28.6,0,,
02/08/2023,2023,8,2,24.1,21.9,28.5,2,,
03/08/2023,2023,8,3,25.6,22.9,30.3,0.5,,
04/08/2023,2023,8,4,25.7,23,29.7,0,,
05/08/2023,2023,8,5,25.2,23.4,28.6,0,,
06/08/2023,2023,8,6,24.9,23.5,29.5,0.3,,
07/08/2023,2023,8,7,24.4,22.6,27.7,8.9,,
08/08/2023,2023,8,8,23.4,22.4,28.3,39.1,,
09/08/2023,2023,8,9,24,,27.5,3,,
10/08/2023,2023,8,10,24.2,,28.3,23.9,,
11/08/2023,2023,8,11,24.9,23,27.8,0.5,,
12/08/2023,2023,8,12,25.1,22.9,29,0,,
13/08/2023,2023,8,13,23.3,,33,59.9,,
14/08/2023,2023,8,14,23.4,20.7,27.2,42.9,,
15/08/2023,2023,8,15,24,22.4,28.1,0.5,,
16/08/2023,2023,8,16,25.2,22,29.9,0,,
17/08/2023,2023,8,17,25.1,21.1,31,18,,
18/08/2023,2023,8,18,25.2,20.9,29.1,15,,
19/08/2023,2023,8,19,23.8,19.7,29.5,13,,
20/08/2023,2023,8,20,24.4,21.9,29.4,35.1,,
21/08/2023,2023,8,21,25.2,22.1,29.2,3,,
22/08/2023,2023,8,22,25.8,22.4,30.2,0,,
23/08/2023,2023,8,23,24.9,20.9,29.7,21.1,,
24/08/2023,2023,8,24,24.3,,28.4,8.9,,
25/08/2023,2023,8,25,,,,,,
26/08/2023,2023,8,26,25.3,23,29.1,0,,
27/08/2023,2023,8,27,24.7,23.1,27.7,,,
28/08/2023,2023,8,28,25.6,21.5,30.4,,,
29/08/2023,2023,8,29,27.1,22.6,32.3,0,,
30/08/2023,2023,8,30,,,,,,
31/08/2023,2023,8,31,24.3,19.5,29.3,,,
01/09/2023,2023,9,1,,,,,,
02/09/2023,2023,9,2,24.5,,27.7,,,
03/09/2023,2023,9,3,25.1,22.1,30.3,3,,
04/09/2023,2023,9,4,23.6,22.2,29.6,0.3,,
05/09/2023,2023,9,5,24.2,,28.7,0,,
06/09/2023,2023,9,6,25.3,21.4,31.4,,,
07/09/2023,2023,9,7,26.3,22.6,32.2,,,
08/09/2023,2023,9,8,24.3,20.1,30.5,50,,
09/09/2023,2023,9,9,23.7,20.7,28.3,15,,
10/09/2023,2023,9,10,25.3,21,29.1,0,,
11/09/2023,2023,9,11,27.8,23.2,33.6,,,
12/09/2023,2023,9,12,25,,28.5,,,
13/09/2023,2023,9,13,25.3,22.4,29.9,,,
14/09/2023,2023,9,14,26.7,23.4,30.8,,,
15/09/2023,2023,9,15,,,,,,
16/09/2023,2023,9,16,25.3,22,31,,,
17/09/2023,2023,9,17,24.9,22.1,29,,,
18/09/2023,2023,9,18,24.8,21.6,29.7,,,
19/09/2023,2023,9,19,,,,,,
20/09/2023,2023,9,20,26.9,22,32.5,,,
21/09/2023,2023,9,21,26.1,22.2,32.5,3,,
22/09/2023,2023,9,22,25.3,21,30.2,21.1,,
23/09/2023,2023,9,23,25.8,21.2,32.5,0,,
24/09/2023,2023,9,24,24.8,20,28.5,19.1,,
25/09/2023,2023,9,25,26,22,30.6,6.1,,
26/09/2023,2023,9,26,27.3,22.2,32.9,0,,
27/09/2023,2023,9,27,28,23,34,,,
28/09/2023,2023,9,28,26.2,21.5,31.4,0.8,,
29/09/2023,2023,9,29,25.8,22.7,31.5,0,,
30/09/2023,2023,9,30,25.7,22.7,32.2,30,,
01/10/2023,2023,10,1,25.5,22.8,32,7.1,,
02/10/2023,2023,10,2,25.9,23.6,30.2,0,,
03/10/2023,2023,10,3,26.4,22.6,30.8,0,,
04/10/2023,2023,10,4,26.8,22.7,31.7,0.5,,
05/10/2023,2023,10,5,,,,,,
06/10/2023,2023,10,6,25.9,22.5,32,9.9,,
07/10/2023,2023,10,7,25.3,23,30.5,9.9,,
08/10/2023,2023,10,8,25.7,22.9,29.7,13,,
09/10/2023,2023,10,9,24.9,22,31.6,3,,
10/10/2023,2023,10,10,26.3,22.6,31.9,11.9,,
11/10/2023,2023,10,11,,,,,,
12/10/2023,2023,10,12,25.7,21.2,32,0.5,,
13/10/2023,2023,10,13,26.9,21.9,32.5,0,,
14/10/2023,2023,10,14,27.3,23.6,33.3,,,
15/10/2023,2023,10,15,27.4,23.6,32.5,,,
16/10/2023,2023,10,16,27.3,22.2,32.9,,,
17/10/2023,2023,10,17,,,,,,
18/10/2023,2023,10,18,27.6,21.5,33.6,5.1,,
19/10/2023,2023,10,19,27.4,21.9,33.7,0,,
20/10/2023,2023,10,20,28.1,21.9,33.3,,,
21/10/2023,2023,10,21,27.2,22.4,34.1,,,
22/10/2023,2023,10,22,28.3,22.8,34.2,,,
23/10/2023,2023,10,23,27.1,22.5,31.5,,,
24/10/2023,2023,10,24,28.9,23.7,35.3,,,
25/10/2023,2023,10,25,28.5,23.4,35,,,
26/10/2023,2023,10,26,28.3,23.1,35.5,,,
27/10/2023,2023,10,27,28.1,23.5,34.1,,,
28/10/2023,2023,10,28,27.4,23,33.5,,,
29/10/2023,2023,10,29,,,,,,
30/10/2023,2023,10,30,29,24.8,34.4,,,
31/10/2023,2023,10,31,28.1,22.9,33.9,,,
01/11/2023,2023,11,1,28.1,22.5,35,,,
02/11/2023,2023,11,2,28.6,23.1,35.6,,,
03/11/2023,2023,11,3,28.3,23.1,35.4,,,
04/11/2023,2023,11,4,29.3,23,35,,,
05/11/2023,2023,11,5,28.4,23.4,34.9,,,
06/11/2023,2023,11,6,,,,,,
07/11/2023,2023,11,7,28.4,22.6,35.9,,,
08/11/2023,2023,11,8,28.8,22,35.5,,,
09/11/2023,2023,11,9,27.7,23.6,33.9,,,
10/11/2023,2023,11,10,29.7,23.2,36.1,,,
11/11/2023,2023,11,11,29.2,,35.2,,,
12/11/2023,2023,11,12,28.6,22.5,36,,,
13/11/2023,2023,11,13,29.1,22.5,36,,,
14/11/2023,2023,11,14,28.4,20,36.5,,,
15/11/2023,2023,11,15,28.1,22.5,34.6,,,
16/11/2023,2023,11,16,28.7,22.5,35,,,
17/11/2023,2023,11,17,29.7,23,36.5,,,
18/11/2023,2023,11,18,29.1,22.9,36,,,
19/11/2023,2023,11,19,28.7,21.6,35.5,,,
20/11/2023,2023,11,20,27.4,21,34.6,,,
21/11/2023,2023,11,21,27.7,19.7,35.3,,,
22/11/2023,2023,11,22,,,,,,
23/11/2023,2023,11,23,28.8,23,35.5,,,
24/11/2023,2023,11,24,28,23.5,33.9,,,
25/11/2023,2023,11,25,28.1,22.9,34.7,,,
26/11/2023,2023,11,26,25.1,21,31.6,2,,
27/11/2023,2023,11,27,27.8,22,35,3,,
28/11/2023,2023,11,28,,,,,,
29/11/2023,2023,11,29,28.1,23,35,,,
30/11/2023,2023,11,30,30.3,,35.7,,,
01/12/2023,2023,12,1,28.9,21.4,35.7,,,
02/12/2023,2023,12,2,28.6,21.5,35.6,,,
03/12/2023,2023,12,3,29.1,19.2,37,,,
04/12/2023,2023,12,4,27.6,19.8,35.2,,,
05/12/2023,2023,12,5,28.1,21.4,36.2,,,
06/12/2023,2023,12,6,28.2,21.5,35.2,,,
07/12/2023,2023,12,7,28.6,20.1,35.5,,,
08/12/2023,2023,12,8,28.2,20.6,35.5,,,
09/12/2023,2023,12,9,28.7,22.9,35.5,,,
10/12/2023,2023,12,10,28.1,19,35.5,,,
11/12/2023,2023,12,11,26,18.7,34.5,,,
12/12/2023,2023,12,12,25.3,19.5,32,,,
13/12/2023,2023,12,13,24.7,17.1,32.6,,,
14/12/2023,2023,12,14,25.7,19.8,33.5,,,
15/12/2023,2023,12,15,27.4,21,33.6,,,
16/12/2023,2023,12,16,27.8,21.5,34.5,,,
17/12/2023,2023,12,17,28.3,21.9,35,,,
18/12/2023,2023,12,18,28.3,19.9,36.3,,,
19/12/2023,2023,12,19,28.6,21.4,36,,,
20/12/2023,2023,12,20,,,,,,
21/12/2023,2023,12,21,,,,,,
22/12/2023,2023,12,22,28.5,19,36.4,,,
23/12/2023,2023,12,23,28.7,18.4,35.9,,,
24/12/2023,2023,12,24,28.1,20,35.9,,,
25/12/2023,2023,12,25,27,19.9,35.5,,,
26/12/2023,2023,12,26,26.7,19.4,34.6,,,
27/12/2023,2023,12,27,26.6,19.2,35.7,,,
28/12/2023,2023,12,28,27,19.7,35.7,,,
29/12/2023,2023,12,29,27.3,21,35.5,,,
30/12/2023,2023,12,30,27.8,21.2,36.1,,,
31/12/2023,2023,12,31,27.9,18.6,35.5,,,
01/01/2024,2024,1,1,29.1,22.5,35.9,,,
02/01/2024,2024,1,2,29.2,23,36,,,
03/01/2024,2024,1,3,28.9,20.5,36.4,,,
04/01/2024,2024,1,4,28.4,21.2,36,,,
05/01/2024,2024,1,5,28.6,20.6,36.4,,,
06/01/2024,2024,1,6,28.5,20.5,36,,,
07/01/2024,2024,1,7,28.9,22.4,37,,,
08/01/2024,2024,1,8,29.2,21,36.3,,,
09/01/2024,2024,1,9,28.6,22.1,36.5,,,
10/01/2024,2024,1,10,30.3,,37,,,
11/01/2024,2024,1,11,28.5,21,37,,,
12/01/2024,2024,1,12,28.4,20,35.5,,,
13/01/2024,2024,1,13,28.3,21.5,35.4,,,
14/01/2024,2024,1,14,28,22,35.2,,,
15/01/2024,2024,1,15,27.7,20.4,34.7,,,
16/01/2024,2024,1,16,27.2,19.9,35,,,
17/01/2024,2024,1,17,27.2,19.9,35.5,,,
18/01/2024,2024,1,18,27.5,18,36.3,,,
19/01/2024,2024,1,19,27.8,19.9,36.4,,,
20/01/2024,2024,1,20,28,18.7,36,,,
21/01/2024,2024,1,21,28.5,18.7,36.5,,,
22/01/2024,2024,1,22,29.4,21.1,37.5,,,
23/01/2024,2024,1,23,28.6,20.3,36.9,,,
24/01/2024,2024,1,24,28.4,21.6,35.4,,,
25/01/2024,2024,1,25,27.2,21,33.4,,,
